X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75
86.61	59.0472162694523	86.61	84.4065525518882	86.61	67.8002192254986	86.61	66.5770175451761	86.61	65.3169339907969	86.61	57.2564305459766	86.61	100.668519775119	86.61	113.156245985914	86.61	107.545536066221	86.61	47.3857555399108	86.61	46.4279623350709	86.61	48.6887634138683
86.7	58.8040887703031	86.7	84.0182557414686	86.7	67.5381001879343	86.7	66.538102784436	86.7	64.9700755469229	86.7	57.1864509739557	86.7	100.447128746411	86.7	112.879962622964	86.7	107.425137019233	86.7	47.2505329975506	86.7	46.3445481357852	86.7	48.4174998880095
86.79	58.4443450003484	86.79	83.8051201554968	86.79	67.371537641002	86.79	66.4395662572894	86.79	64.7513463322903	86.79	56.9314994728167	86.79	100.102768142514	86.79	112.52351093416	86.79	107.033658123607	86.79	47.0606072010708	86.79	46.1207199677635	86.79	48.2970743859446
86.92	58.5649192541692	86.92	83.4614468429031	86.92	67.2343610097299	86.92	66.1646677808685	86.92	64.8198998034305	86.92	57.0341103641705	86.92	99.9999071906604	86.92	112.455109139061	86.92	106.94834240027	86.92	46.9750414172336	86.92	46.0695108568693	86.92	48.2459841562717
87.04	58.3754430842494	87.04	83.0146666173083	87.04	67.0800367871298	87.04	65.9584949483909	87.04	64.3742837939335	87.04	56.6065683996569	87.04	99.6913161363945	87.04	111.95918587621	87.04	106.47058746751	87.04	46.6841226714104	87.04	45.7451987859305	87.04	47.9394427782344
87.13	58.107580596506	87.13	82.7262145217984	87.13	66.6404733487225	87.13	65.6556909396149	87.13	64.1067329888253	87.13	56.426337646241	87.13	99.2807958659042	87.13	111.410865117255	87.13	106.180248609727	87.13	46.4198494307749	87.13	45.5329312798384	87.13	47.6762064883794
87.25	57.8931419696138	87.25	82.5163411339179	87.25	66.4970268806806	87.25	65.4602391539923	87.25	63.8258355280501	87.25	56.1790264351433	87.25	98.8684121241556	87.25	111.240946530906	87.25	105.736901762147	87.25	46.1707361670926	87.25	45.386747307729	87.25	47.5136922307446
87.33	57.6253582249095	87.33	82.1248885158177	87.33	66.211861753056	87.33	65.174698172971	87.33	63.7811417947642	87.33	55.896271345942	87.33	98.5780192539741	87.33	110.744042154137	87.33	105.514917567284	87.33	46.1289740832065	87.33	45.2257390745501	87.33	47.2845814096847
87.45	57.2981398536278	87.45	81.815626475526	87.45	65.9032596007555	87.45	64.899844577934	87.45	63.3698717276114	87.45	55.656887755102	87.45	98.3380413540738	87.45	110.453371740727	87.45	105.071366271444	87.45	45.9065426459787	87.45	44.9697435208016	87.45	47.1994476614553
87.58	57.2120265201196	87.58	81.5063726326006	87.58	65.6289511305808	87.58	64.899844577934	87.58	63.2841928545197	87.58	55.5542936165469	87.58	97.9780786029065	87.58	109.923338229894	87.58	104.730167291852	87.58	45.6841112087509	87.58	44.8332122855569	87.58	46.773766624259
87.67	56.970917383663	87.67	81.3173823513982	87.67	65.5260823802529	87.67	64.5047438159068	87.67	62.9928748491685	87.67	55.3491094381197	87.67	97.7723902864488	87.67	109.71815815015	87.67	104.661924216988	87.67	45.4787917737789	87.67	44.6454843987724	87.67	46.773766624259
87.76	56.9536947169613	87.76	81.1283920701957	87.76	65.3032041865589	87.76	64.5734541406537	87.76	62.8900593817218	87.76	55.0413270224542	87.76	97.3267240700908	87.76	109.495886561566	87.76	104.354850873511	87.76	45.2734682401238	87.76	44.5942877472326	87.76	46.4161934053827
87.89	56.7549833621938	87.89	80.5826282388605	87.89	65.0868443610172	87.89	64.3224581808479	87.89	62.5713890450287	87.89	54.9981483205197	87.89	97.156587335408	87.89	109.050630708632	87.89	103.945505041095	87.89	45.0778970520631	87.89	44.2286737837566	87.89	46.3745701871663
87.98	56.4105985503023	87.98	80.2047093774942	87.98	64.6925867173881	87.98	63.9961210231035	87.98	62.3315199850379	87.98	54.8442842826878	87.98	96.6253043939314	87.98	108.879677951955	87.98	103.570249888901	87.98	44.8041783955109	87.98	44.1945455222357	87.98	46.0340784886807
88.09	56.3164765424165	88.09	80.2693408661665	88.09	64.6517143971985	88.09	63.7832526165993	88.09	62.0503826530612	88.09	54.545460134568	88.09	96.709642725985	88.09	108.384512223913	88.09	103.280085973978	88.09	44.6917216436703	88.09	43.8945687529511	88.09	45.8372667029537
88.22	56.3072835165362	88.22	79.7065383900388	88.22	64.4011769339165	88.22	63.5495563273548	88.22	62.091650925047	88.22	54.3143045096986	88.22	96.1282972424837	88.22	108.110390546908	88.22	103.058539062821	88.22	44.5475689478744	88.22	43.8362110703084	88.22	45.7957379879535
88.34	55.8170315041184	88.34	79.4790245789833	88.34	64.1030933581659	88.34	63.3194374311421	88.34	61.5534296141336	88.34	54.1350876790305	88.34	95.8525916793453	88.34	107.478317966004	88.34	102.546511856671	88.34	44.2639707714705	88.34	43.5532386154976	88.34	45.5137494425791
88.43	55.6529454073182	88.43	79.3114406535169	88.43	63.7840815769442	88.43	63.1373452839031	88.43	61.491980324077	88.43	53.9723826042881	88.43	95.5456006159636	88.43	107.4265795202	88.43	102.461540367052	88.43	43.9317029951356	88.43	43.1877986894957	88.43	45.2850024892321
88.53	55.610367701065	88.53	78.9292272178794	88.53	63.6744817624993	88.53	62.9243325704318	88.53	61.433477552332	88.53	53.8615046757778	88.53	95.3040813047584	88.53	106.74309617806	88.53	102.102952363465	88.53	44.0415352355595	88.53	43.0412516066838	88.53	45.1050984339751
88.62	55.4807509523654	88.62	78.5556029307843	88.62	63.389819835301	88.62	62.8453576804417	88.62	61.1150449860974	88.62	53.6475576137509	88.62	94.8943442133575	88.62	106.674389030027	88.62	101.745150128157	88.62	43.6579843385834	88.62	42.8635884010753	88.62	44.7572479379055
88.74	55.307723733866	88.74	78.2552087703122	88.74	63.0606842742572	88.74	62.3956011118525	88.74	61.0437142075001	88.74	53.459143463702	88.74	94.6920504573176	88.74	106.451585331271	88.74	101.40501227928	88.74	43.4898194111525	88.74	42.8495989792734	88.74	44.6575443138495
88.84	55.1790183576277	88.84	77.9931720133985	88.84	62.8481710945442	88.84	62.2168849146577	88.84	60.7453274595715	88.84	53.2114690633519	88.84	94.33052498885	88.84	106.280940529151	88.84	101.268076241722	88.84	43.4113976816971	88.84	42.651864594972	88.84	44.4605721053049
88.96	54.8952963623483	88.96	77.6451635276797	88.96	62.6013045480429	88.96	62.0896347021041	88.96	60.446839197126	88.96	53.1004850239025	88.96	93.9860193855345	88.96	105.648672489964	88.96	100.738784410729	88.96	43.1276562343948	88.96	42.3175567068112	88.96	44.4337834880534
89.09	54.6714423415053	89.09	77.3703179172468	89.09	62.5327406739427	89.09	61.8835291803783	89.09	60.2583715281362	89.09	52.8611364117038	89.09	93.6603911842314	89.09	105.563196111626	89.09	100.568216867379	89.09	42.7855089382081	89.09	42.2151760202626	89.09	44.2635396878176
89.17	54.5336875971459	89.17	76.9752201807249	89.17	62.361320743657	89.17	61.6945984357939	89.17	60.1041714531471	89.17	52.7072723738719	89.17	93.4718743390723	89.17	105.11871730506	89.17	100.210017649917	89.17	42.7855089382081	89.17	41.9421581241235	89.17	44.0592454883291
89.3	54.3098376743171	89.3	76.7690818748862	89.3	62.0184890791137	89.3	61.4197897074881	89.3	59.8814361901567	89.3	52.7072723738719	89.3	93.1462461377692	89.3	104.879385084918	89.3	99.8347624977235	89.3	42.6315424500234	89.3	41.8739056990958	89.3	43.7528041890962
89.39	53.9654487644114	89.39	76.425520763831	89.39	61.8299312538135	89.39	61.3339117237666	89.39	59.7443699121679	89.39	52.3311607367288	89.39	92.7349284613938	89.39	104.332341181168	89.39	99.4765632802619	89.39	42.3065043627524	89.39	41.6350160644776	89.39	43.514463688369
89.51	53.9910750445372	89.51	76.2928147012905	89.51	61.7512830853091	89.51	60.9289254036141	89.51	59.4091340000516	89.51	52.100404239495	89.51	92.4799016364417	89.51	104.178568088884	89.51	99.0339741511402	89.51	42.1969732261498	89.51	41.3893700847591	89.51	43.3882108048345
89.6	53.6983934774669	89.6	75.9664857348925	89.6	61.2199803246136	89.6	60.9461014749709	89.6	59.2549590923671	89.6	51.1773665899137	89.6	92.2228669731892	89.6	103.682887647934	89.6	98.8122667987747	89.6	42.128551657546	89.6	41.3381860476911	89.6	43.1499051067948
89.7	53.552184531333	89.7	75.5494309150093	89.7	61.0756999526125	89.7	60.5610098702735	89.7	58.9048302512071	89.7	50.8437988089873	89.7	92.0322583737443	89.7	103.392101019444	89.7	98.6407733022131	89.7	41.8446048981982	89.7	41.1401726644808	89.7	42.9867050390283
89.78	53.4745800896344	89.78	75.3825238928331	89.78	60.9457572979685	89.78	60.4137456965419	89.78	58.9466092769981	89.78	50.6645674404413	89.78	91.554581765547	89.78	102.965008173188	89.78	98.2153655403639	89.78	41.6838339970202	89.78	40.9287301405281	89.78	42.7584078639345
89.94	53.1646814777547	89.94	75.0905470691486	89.94	60.6543991734193	89.94	60.1218057489648	89.94	58.5354734582758	89.94	50.322701340793	89.94	91.2290149053685	89.94	102.725715014939	89.94	97.993666382689	89.94	41.3759512790116	89.94	40.6557568041892	89.94	42.6052122217686
90.04	52.9236510451128	90.04	74.7126898886802	90.04	60.3630369515248	90.04	59.8985618921244	90.04	58.3127745483559	90.04	50.203046566978	90.04	91.0233855358284	90.04	102.383865304672	90.04	97.413818275277	90.04	41.4272664311281	90.04	40.5022128876757	90.04	42.2818005652003
90.16	52.725662188123	90.16	74.5287651853643	90.16	60.2503722928636	90.16	59.7514257549002	90.16	58.3032587561646	90.16	49.9555877646833	90.16	90.7001422261254	90.16	102.230435268681	90.16	97.4490810623368	90.16	41.1126736309208	90.16	40.4614863956776	90.16	42.1217301506906
90.25	52.7084479528835	90.25	74.168142934136	90.25	59.976194015407	90.25	59.8201065387626	90.25	58.0292115723603	90.25	49.8530438517182	90.25	90.5802161141786	90.25	101.905732678229	90.25	97.1762505914946	90.25	40.9587573928954	90.25	40.2397332891775	90.25	41.985581199251
90.35	52.5018853233629	90.35	73.859040488327	90.35	59.7705613314836	90.35	59.3908567604682	90.35	57.8065490036463	90.35	49.6479601224645	90.35	90.2375618866915	90.35	101.341775978672	90.35	96.784067543435	90.35	40.7535384733127	90.35	40.0862103321095	90.35	41.9175067235312
90.47	52.174823047166	90.47	73.618622923057	90.47	59.5992014443269	90.47	59.2706684612164	90.47	57.6523992550525	90.47	49.4428722965343	90.47	89.7921138489642	90.47	101.256327497324	90.47	96.4259934250765	90.47	40.6509249168447	90.47	39.8815157871366	90.47	41.7132791996953
90.56	52.2608901266868	90.56	73.4297251632064	90.56	59.1707996780969	90.56	58.9787802506469	90.56	57.5838864349322	90.56	49.3745110534497	90.56	89.3809304146503	90.56	100.794902420702	90.56	96.2554733566309	90.56	40.3601960657641	90.56	39.762109953123	90.56	41.6452047239755
90.65	51.8045759112601	90.65	73.0982047386657	90.65	59.0604867939874	90.65	58.9540623480377	90.65	57.2678040009914	90.65	49.0407034671119	90.65	89.3955184561738	90.65	100.572060201317	90.65	95.8789363490983	90.65	40.1273180878349	90.65	39.4444463310443	90.65	41.3796511817871
90.78	51.7100509857299	90.78	72.9488982260197	90.78	59.0508489860902	90.78	58.6353804280113	90.78	56.9844115489103	90.78	49.1523318925791	90.78	89.0896812856365	90.78	100.145497239797	90.78	95.6416273289574	90.78	40.1549730495047	90.78	39.386833889555	90.78	41.2027103901053
90.9	51.5034883562093	90.9	72.7084806607498	90.9	58.7938071070169	90.9	58.6182112562149	90.9	56.8131335952864	90.9	48.8276129154201	90.9	88.6613655496159	90.9	99.7695206445235	90.9	95.164184246675	90.9	39.7616347386328	90.9	39.1139050984734	90.9	40.998486962946
91.01	51.4174171800119	91.01	72.2276537235631	91.01	58.3996781375535	91.01	58.1546231343276	91.01	56.5562146165123	91.01	48.7079817641913	91.01	88.3187113221288	91.01	99.5131752004789	91.01	94.9595634418817	91.01	39.5564117223734	91.01	38.9944992644597	91.01	40.7091632719528
91.13	51.1075732357311	91.13	72.0215826952394	91.13	58.3825417391702	91.13	58.0344307383992	91.13	56.2307869142945	91.13	48.3661714520919	91.13	88.0788509048818	91.13	99.1030241286782	91.13	94.6526404280449	91.13	39.402495484348	91.13	38.8239218425412	91.13	40.6581063909938
91.22	51.0387162947732	91.22	71.6266139070649	91.22	58.0055491680902	91.22	57.7253733560332	91.22	56.2136587092645	91.22	48.314897447271	91.22	87.6334028671545	91.22	98.8808613545142	91.22	94.2945581163331	91.22	39.2827823995865	91.22	38.5680516129868	91.22	40.3347475104791
91.32	50.7033799683204	91.32	71.5462455320087	91.32	58.0474817662753	91.32	57.6644517485774	91.32	56.0674836754739	91.32	48.1019641807816	91.32	87.5163276718504	91.32	98.5229899177118	91.32	94.0063953696259	91.32	39.2421754970575	91.32	38.4594283241289	91.32	40.2430883563895
91.41	50.677229644774	91.41	71.3861963417949	91.41	57.6628252971002	91.41	57.502165929326	91.41	55.6998207517162	91.41	47.9730871351716	91.41	87.3078809413741	91.41	98.2143648386688	91.41	93.783014297703	91.41	38.9749499235357	91.41	38.3633570680139	91.41	40.0454279161626
91.53	50.350167368577	91.53	70.8881961361352	91.53	57.4914654099435	91.53	57.2102736220799	91.53	55.4771581830021	91.53	47.5629155799877	91.53	86.8453006019401	91.53	97.7358484271069	91.53	93.5613431247357	91.53	38.8381373104805	91.53	38.2268926724731	91.53	39.8752396785248
91.63	50.3337399077716	91.63	70.7448941921395	91.63	57.250011598003	91.63	56.848324265486	91.63	55.2364680463878	91.63	47.5132259825671	91.63	86.5086852661067	91.63	97.70396071147	91.63	93.1046726978029	91.63	38.6545058438209	91.63	37.9756868507739	91.63	39.5389764323337
91.76	50.1354192750047	91.76	70.4817257608588	91.76	56.9680893892389	91.76	56.8747659377057	91.76	55.0742303515337	91.76	47.4184509992635	91.76	86.368626165547	91.76	97.2927374615224	91.76	92.72774448018	91.76	38.4727239668465	91.76	37.8113292297753	91.76	39.562442380633
91.88	49.963313201158	91.88	70.1039918818034	91.88	56.8138869673695	91.88	56.5829212552445	91.88	55.1084811723606	91.88	47.3501009099141	91.88	85.9061213001446	91.88	96.7288645844212	91.88	92.6424983568781	91.88	38.2333368617987	91.88	37.5555048436969	91.88	39.4263156430867
91.98	49.8002891047967	91.98	70.041052671446	91.98	56.5819264912018	91.98	56.3848833005007	91.98	54.8084108193511	91.98	47.1373597690045	91.98	85.703713418457	91.98	96.6447501541158	91.98	92.1330532732317	91.98	38.0903277045232	91.98	37.4811663502225	91.98	39.1646828293466
92.11	49.6363042880343	92.11	69.7605907437397	92.11	56.4540895083574	92.11	56.1194087718172	92.11	54.5604803271543	92.11	46.9741733704887	92.11	85.3750984090554	92.11	96.3016918860187	92.11	91.9435063602554	92.11	38.0281473294708	92.11	37.2996763616101	92.11	39.0859906072043
92.17	49.4905421561854	92.17	69.3028758198543	92.17	56.2735760535442	92.17	56.1617486984026	92.17	54.602943514187	92.17	46.8127426407067	92.17	85.3097908506565	92.17	95.9955568509207	92.17	91.7921407869134	92.17	37.748403669215	92.17	37.1230657217549	92.17	38.8244174067547
92.29	49.378141081256	92.29	69.0909753181491	92.29	55.957227325914	92.29	55.8104018148685	92.29	54.2179762148931	92.29	46.5640646423761	92.29	84.8612050243878	92.29	95.6182155685747	92.29	91.3808950536893	92.29	37.4467844972236	92.29	36.9074057493433	92.29	38.5925240155844
92.39	49.1119648275161	92.39	68.8393652340883	92.39	55.6568792735692	92.39	55.5781586473138	92.39	53.935177843909	92.39	46.4710438491007	92.39	84.5904525632504	92.39	95.3976126329904	92.39	91.1102994329166	92.39	37.3380956459131	92.39	36.7820180892153	92.39	38.5522042496131
92.51	48.8366351166038	92.51	68.5303636373644	92.51	55.4855752950217	92.51	55.3206969049975	92.51	53.7639516768222	92.51	46.146430816143	92.51	84.2650368436448	92.51	94.9534238615348	92.51	90.7523421413504	92.51	37.2526177085911	92.51	36.5773903287595	92.51	38.2799910924716
92.62	48.8882568778124	92.62	68.2728609416477	92.62	55.4170520654667	92.62	55.3378604751066	92.62	53.7125879220363	92.62	46.1806023334396	92.62	84.0252628749628	92.62	94.5434066073758	92.62	90.4114214643521	92.62	37.0132696552733	92.62	36.4750764485316	92.62	38.0588181582528
92.71	48.6394097537421	92.71	68.0557550661772	92.71	55.0312051354971	92.71	55.1400578977458	92.71	53.4812734857287	92.71	45.8997547560042	92.71	83.5149560616136	92.71	94.3230067712904	92.71	90.2432884459439	92.71	37.0414190034294	92.71	36.4179765184118	92.71	37.8995148606328
92.84	48.475262311444	92.84	67.7063484585271	92.84	54.9545284566505	92.84	54.6341213379142	92.84	53.2502854615822	92.84	45.6509683873822	92.84	83.4429382839464	92.84	94.150475111865	92.84	89.9341341546904	92.84	36.7226356586303	92.84	36.06581683228	92.84	37.8206290861665
92.94	48.1060459595427	92.94	67.3863539818714	92.94	54.6886530596543	92.94	54.573723804057	92.94	53.0361662532773	92.94	45.660605433888	92.94	83.1895934191112	92.94	93.6739193551126	92.94	89.5104322286044	92.94	36.5115233964714	92.94	35.9917375348486	92.94	37.5252823070019
93.07	48.0544285234568	93.07	67.0945635556523	93.07	54.4831209952142	93.07	54.4535943149337	93.07	52.762253165306	93.07	45.3018794033776	93.07	82.9498503695451	93.07	93.5543549307347	93.07	89.1525251325075	93.07	36.2893096380273	93.07	35.8212394846201	93.07	37.3721866130613
93.15	47.9511977459571	93.15	67.1460540569041	93.15	54.2947169440334	93.15	54.1790097007433	93.15	52.7451333413908	93.15	45.4556179608329	93.15	82.5902398898681	93.15	93.2810519489014	93.15	89.1525251325075	93.15	36.238027965051	93.15	35.5484483367953	93.15	37.3041454473117
93.24	47.7181076541054	93.24	66.590499348415	93.24	54.029485334358	93.24	54.0333677167162	93.24	52.5653930792554	93.24	45.1213344413248	93.24	82.500952739907	93.24	92.869166073443	93.24	88.7238792659683	93.24	36.1242655253358	93.24	35.4178275590568	93.24	37.1741223260378
93.38	47.5038589172288	93.38	66.4079976060385	93.38	53.9864168000372	93.38	53.6298404723624	93.38	52.4198648763459	93.38	44.9773193166004	93.38	82.0593902243183	93.38	92.3586615508904	93.38	88.3855848648761	93.38	35.9816277895134	93.38	35.2756530942985	93.38	36.9129036259114
93.47	47.3567348489455	93.47	66.3844955537057	93.47	53.8410505484217	93.47	53.6557527929564	93.47	52.222948935762	93.47	44.7283824691139	93.47	81.781622643181	93.47	92.3566424580742	93.47	88.2465919563066	93.47	35.6284754693718	93.47	35.0085679428052	93.47	36.8168448609183
